fsid,name,fips,lsad,longitude,latitude,properties,atRisk,bounding
26061,Houghton County,26061,None,-88.652057952,46.991543941,26268,2321,|[[-88.991549, 46.419643], [-88.043731, 46.419643], [-88.043731, 47.477145], [-88.991549, 47.477145], [-88.991549, 46.419643]]|
26063,Huron County,26063,None,-82.855508208,43.910068372,0,None,|[[-83.713563, 43.667621], [-82.145501, 43.667621], [-82.145501, 44.171089], [-83.713563, 44.171089], [-83.713563, 43.667621]]|
26065,Ingham County,26065,None,-84.373536977,42.597099197,101723,9866,|[[-84.603137, 42.421937], [-84.140601, 42.421937], [-84.140601, 42.776639], [-84.603137, 42.776639], [-84.603137, 42.421937]]|
26067,Ionia County,26067,None,-85.074603118,42.945093832,31331,3897,|[[-85.312578, 42.769644], [-84.836889, 42.769644], [-84.836889, 43.120213], [-85.312578, 43.120213], [-85.312578, 42.769644]]|
26069,Iosco County,26069,None,-83.085300665,44.337092948,1381,55,|[[-83.886634, 44.158751], [-82.249914, 44.158751], [-82.249914, 44.514921], [-83.886634, 44.514921], [-83.886634, 44.158751]]|
26071,Iron County,26071,None,-88.530552869,46.208667088,11463,973,|[[-88.991256, 45.920838], [-88.116571, 45.920838], [-88.116571, 46.420142], [-88.991256, 46.420142], [-88.991256, 45.920838]]|
26073,Isabella County,26073,None,-84.846796554,43.64060156,30392,3002,|[[-85.088815, 43.466006], [-84.606011, 43.466006], [-84.606011, 43.815365], [-85.088815, 43.815365], [-85.088815, 43.466006]]|
26075,Jackson County,26075,None,-84.423437303,42.248487398,77939,6364,|[[-84.718632, 42.070337], [-84.130771, 42.070337], [-84.130771, 42.424867], [-84.718632, 42.424867], [-84.718632, 42.070337]]|
26077,Kalamazoo County,26077,None,-85.531184538,42.245454002,98525,10713,|[[-85.766066, 42.069327], [-85.293623, 42.069327], [-85.293623, 42.421522], [-85.766066, 42.421522], [-85.766066, 42.069327]]|
26079,Kalkaska County,26079,None,-85.0902501,44.684676414,20193,2294,|[[-85.334011, 44.510314], [-84.847139, 44.510314], [-84.847139, 44.859608], [-85.334011, 44.859608], [-85.334011, 44.510314]]|
26081,Kent County,26081,None,-85.549296283,43.032156306,224578,27285,|[[-85.790662, 42.768099], [-85.309626, 42.768099], [-85.309626, 43.294405], [-85.790662, 43.294405], [-85.790662, 42.768099]]|
26083,Keweenaw County,26083,None,-88.252150806,47.715282304,4837,539,|[[-89.68073, 47.199704], [-87.112114, 47.199704], [-87.112114, 48.306063], [-89.68073, 48.306063], [-89.68073, 47.199704]]|
26085,Lake County,26085,None,-85.80164524,43.990066934,28765,2996,|[[-86.043507, 43.81405], [-85.562319, 43.81405], [-85.562319, 44.167092], [-86.043507, 44.167092], [-86.043507, 43.81405]]|
26087,Lapeer County,26087,None,-83.221783724,43.09014743,41680,3023,|[[-83.460744, 42.880432], [-82.983647, 42.880432], [-82.983647, 43.327049], [-83.460744, 43.327049], [-83.460744, 42.880432]]|
26089,Leelanau County,26089,None,-86.038496052,45.151770859,24558,3650,|[[-86.734529, 44.773074], [-85.458537, 44.773074], [-85.458537, 45.584433], [-86.734529, 45.584433], [-86.734529, 44.773074]]|
26091,Lenawee County,26091,None,-84.066366752,41.89508376,41971,5336,|[[-84.363297, 41.706589], [-83.763148, 41.706589], [-83.763148, 42.08243], [-84.363297, 42.08243], [-84.363297, 41.706589]]|
26093,Livingston County,26093,None,-83.911527745,42.602917436,88099,7627,|[[-84.158189, 42.423904], [-83.664808, 42.423904], [-83.664808, 42.783263], [-84.158189, 42.783263], [-84.158189, 42.423904]]|
26095,Luce County,26095,None,-85.564118869,46.71401706,9874,639,|[[-85.86506, 46.244631], [-85.23433, 46.244631], [-85.23433, 47.305482], [-85.86506, 47.305482], [-85.86506, 46.244631]]|
26097,Mackinac County,26097,None,-85.009416591,45.998932853,21237,1998,|[[-85.868241, 45.692447], [-84.114151, 45.692447], [-84.114151, 46.245722], [-85.868241, 46.245722], [-85.868241, 45.692447]]|
26099,Macomb County,26099,None,-82.910175261,42.6727951,326529,55044,|[[-83.102891, 42.447055], [-82.705966, 42.447055], [-82.705966, 42.897541], [-83.102891, 42.897541], [-83.102891, 42.447055]]|
26101,Manistee County,26101,None,-86.3641129,44.342800395,25099,3210,|[[-86.987998, 44.164187], [-85.817583, 44.164187], [-85.817583, 44.519706], [-86.987998, 44.519706], [-86.987998, 44.164187]]|
26103,Marquette County,26103,None,-87.573524103,46.662877966,6311,315,|[[-88.117612, 45.985102], [-87.112046, 45.985102], [-87.112046, 47.223269], [-88.117612, 47.223269], [-88.117612, 45.985102]]|
26105,Mason County,26105,None,-86.545092269,43.99606769,24038,2409,|[[-87.093109, 43.815556], [-86.03788, 43.815556], [-86.03788, 44.182649], [-87.093109, 44.182649], [-87.093109, 43.815556]]|
26107,Mecosta County,26107,None,-85.324633549,43.640768192,33163,3686,|[[-85.562913, 43.46619], [-85.084996, 43.46619], [-85.084996, 43.815483], [-85.562913, 43.815483], [-85.562913, 43.46619]]|
26109,Menominee County,26109,None,-87.509684002,45.525121357,10693,711,|[[-87.888236, 45.076434], [-87.127826, 45.076434], [-87.127826, 45.986014], [-87.888236, 45.986014], [-87.888236, 45.076434]]|
26111,Midland County,26111,None,-84.388109115,43.646856708,40996,7064,|[[-84.608106, 43.466006], [-84.166931, 43.466006], [-84.166931, 43.828434], [-84.608106, 43.828434], [-84.608106, 43.466006]]|
26113,Missaukee County,26113,None,-85.094681738,44.337320372,3097,231,|[[-85.338404, 44.161375], [-84.850929, 44.161375], [-84.850929, 44.512329], [-85.338404, 44.512329], [-85.338404, 44.161375]]|
26115,Monroe County,26115,None,-83.494286359,41.921377523,68412,13085,|[[-83.773922, 41.723552], [-83.11246, 41.723552], [-83.11246, 42.094286], [-83.773922, 42.094286], [-83.773922, 41.723552]]|
26117,Montcalm County,26117,None,-85.15248111,43.310939709,43575,3656,|[[-85.562769, 43.118793], [-84.835305, 43.118793], [-84.835305, 43.468308], [-85.562769, 43.468308], [-85.562769, 43.118793]]|
26119,Montmorency County,26119,None,-84.127204086,45.027544891,19212,1567,|[[-84.372081, 44.854753], [-83.880234, 44.854753], [-83.880234, 45.202071], [-84.372081, 45.202071], [-84.372081, 44.854753]]|
26121,Muskegon County,26121,None,-86.535234112,43.289929886,82283,9365,|[[-87.147166, 43.117297], [-85.790448, 43.117297], [-85.790448, 43.473689], [-87.147166, 43.473689], [-87.147166, 43.117297]]|
26123,Newaygo County,26123,None,-85.800917294,43.554167552,39344,4798,|[[-86.03978, 43.292907], [-85.562249, 43.292907], [-85.562249, 43.815617], [-86.03978, 43.815617], [-86.03978, 43.292907]]|
26125,Oakland County,26125,None,-83.385817606,42.660399874,484354,41113,|[[-83.689438, 42.431179], [-83.083393, 42.431179], [-83.083393, 42.888647], [-83.689438, 42.888647], [-83.689438, 42.431179]]|
26127,Oceana County,26127,None,-86.581771997,43.644617131,26307,3596,|[[-87.140331, 43.467447], [-86.037884, 43.467447], [-86.037884, 43.82358], [-87.140331, 43.82358], [-87.140331, 43.467447]]|
26129,Ogemaw County,26129,None,-84.126413657,44.334939259,18107,1025,|[[-84.370643, 44.160538], [-83.883179, 44.160538], [-83.883179, 44.509268], [-84.370643, 44.509268], [-84.370643, 44.160538]]|
26131,Ontonagon County,26131,None,-89.434731544,47.022184577,0,None,|[[-90.111689, 46.332308], [-88.863895, 46.332308], [-88.863895, 47.714552], [-90.111689, 47.714552], [-90.111689, 46.332308]]|
26133,Osceola County,26133,None,-85.325287594,43.989828702,12450,1085,|[[-85.564554, 43.813527], [-85.087403, 43.813527], [-85.087403, 44.165157], [-85.564554, 44.165157], [-85.564554, 43.813527]]|
26135,Oscoda County,26135,None,-84.129771419,44.681758182,15180,1080,|[[-84.372125, 44.507068], [-83.886634, 44.507068], [-83.886634, 44.856635], [-84.372125, 44.856635], [-84.372125, 44.507068]]|
26137,Otsego County,26137,None,-84.598993168,45.021434328,27100,2238,|[[-84.857952, 44.854944], [-84.366614, 44.854944], [-84.366614, 45.20194], [-84.857952, 45.20194], [-84.857952, 44.854944]]|
26139,Ottawa County,26139,None,-86.42188217,42.948534903,110014,15492,|[[-87.107669, 42.765202], [-85.782067, 42.765202], [-85.782067, 43.205978], [-87.107669, 43.205978], [-87.107669, 42.765202]]|
26141,Presque Isle County,26141,None,-83.527756454,45.449313095,24246,2254,|[[-84.25202, 45.198418], [-82.490596, 45.198418], [-82.490596, 45.777668], [-84.25202, 45.777668], [-84.25202, 45.198418]]|
26143,Roscommon County,26143,None,-84.611599911,44.335608599,35014,2722,|[[-84.855801, 44.160479], [-84.366324, 44.160479], [-84.366324, 44.511457], [-84.855801, 44.511457], [-84.855801, 44.160479]]|
26145,Saginaw County,26145,None,-84.053187039,43.335028737,95424,10346,|[[-84.369977, 43.128452], [-83.695205, 43.128452], [-83.695205, 43.568899], [-84.369977, 43.568899], [-84.369977, 43.128452]]|
26147,St. Clair County,26147,None,-82.664367724,42.931121974,76409,11949,|[[-82.996257, 42.477778], [-82.334073, 42.477778], [-82.334073, 43.170413], [-82.996257, 43.170413], [-82.996257, 42.477778]]|
26149,St. Joseph County,26149,None,-85.527744679,41.914414247,35443,4527,|[[-85.791837, 41.758946], [-85.292058, 41.758946], [-85.292058, 42.071561], [-85.791837, 42.071561], [-85.791837, 41.758946]]|
26151,Sanilac County,26151,None,-82.645753857,43.443311608,30988,3681,|[[-83.120396, 43.154099], [-82.122971, 43.154099], [-82.122971, 43.695587], [-83.120396, 43.695587], [-83.120396, 43.154099]]|
26153,Schoolcraft County,26153,None,-86.17729449,46.042479815,0,None,|[[-86.615686, 45.578386], [-85.855768, 45.578386], [-85.855768, 46.505852], [-86.615686, 46.505852], [-86.615686, 45.578386]]|
26155,Shiawassee County,26155,None,-84.146731104,42.953733868,32220,3846,|[[-84.367891, 42.775778], [-83.922516, 42.775778], [-83.922516, 43.132782], [-84.367891, 43.132782], [-84.367891, 42.775778]]|
26157,Tuscola County,26157,None,-83.439868574,43.491342533,36073,4295,|[[-83.708317, 43.221419], [-83.103826, 43.221419], [-83.103826, 43.828721], [-83.708317, 43.828721], [-83.708317, 43.221419]]|
26159,Van Buren County,26159,None,-86.306414892,42.285105582,49563,4812,|[[-87.088338, 42.06928], [-85.762943, 42.06928], [-85.762943, 42.420716], [-87.088338, 42.420716], [-87.088338, 42.06928]]|
26161,Washtenaw County,26161,None,-83.838770511,42.253225349,122628,8977,|[[-84.134079, 42.071577], [-83.539396, 42.071577], [-83.539396, 42.435166], [-84.134079, 42.435166], [-84.134079, 42.071577]]|
26163,Wayne County,26163,None,-83.261132871,42.284745478,818943,96809,|[[-83.551907, 42.02793], [-82.749908, 42.02793], [-82.749908, 42.451337], [-83.551907, 42.451337], [-83.551907, 42.02793]]|
26165,Wexford County,26165,None,-85.578413814,44.338366812,24877,2636,|[[-85.82145, 44.164197], [-85.334, 44.164197], [-85.334, 44.512998], [-85.82145, 44.512998], [-85.82145, 44.164197]]|
